ID,Label,x,y,nodeid
1837,,733474.0867447343,2104463.947311066,1837
1840,,732072.473344764,2104468.949007435,1840
1843,,732064.0548437057,2104476.532443814,1843
1847,,726633.526515377,2104468.8782707006,1847
1848,,726766.387065505,2104199.678145416,1848
1852,,726655.8163470216,2104491.1330256797,1852
1853,,726985.6332518939,2104238.4739238545,1853
1855,,702042.6370447994,2104271.843120396,1855
1857,,710741.0475230931,2104383.045358304,1857
1860,,702078.0909703425,2104337.0601259954,1860
1861,,733482.2957374281,2104728.469658928,1861
1864,,733268.6310504035,2104727.786164688,1864
1868,,733597.1115222301,2104758.61391316,1868
1870,,710810.5402033931,2104485.5155864395,1870
1871,,731923.2279007727,2104784.6364397313,1871
1873,,703683.1059093762,2104476.7983431276,1873
1874,,704328.6601908797,2104462.6048651133,1874
1875,,703661.1112873193,2104483.253961362,1875
1880,,727259.5719611797,2104759.8451619446,1880
1881,,727245.0122351204,2104762.096968161,1881
1886,,703689.4992248765,2104497.2255116515,1886
1887,,704328.3130277786,2104486.5429863837,1887
1889,,703668.1037542812,2104503.831522258,1889
1894,,731956.2434242622,2104900.8986183424,1894
1896,,732060.8098914992,2104870.8706061393,1896
1897,,731930.4306532975,2104908.571011139,1897
1901,,733533.7284238319,2104939.7258949485,1901
1906,,731961.7843034462,2104920.3352970034,1906
1909,,731936.2768591233,2104928.333395399,1909
1913,,731823.2057322008,2104942.3242378756,1913
1918,,710727.5493424741,2104759.17812779,1918
1921,,731995.4059228294,2105038.235950172,1921
1925,,710703.2934810568,2104786.063580651,1925
1929,,702000.9038674933,2104701.9406990204,1929
1932,,733079.3872529342,2105091.7881168965,1932
1935,,702562.9259206313,2104729.572528474,1935
1936,,702595.7385149153,2104720.698726801,1936
1937,,702608.4251219027,2104720.143221941,1937
1940,,702109.9693139107,2104733.8867235053,1940
1942,,702076.0732558433,2104734.7257582694,1942
1945,,702046.4493868842,2104735.459138386,1945
1949,,702000.3669401875,2104736.6001506764,1949
1955,,701962.9693721416,2104738.708429167,1955
1960,,729936.2560376493,2105069.957542129,1960
1964,,702605.7097666946,2104753.7709420584,1964
1966,,702605.0407442412,2104754.928306617,1966
1968,,702109.5493144199,2104749.9728146438,1968
1970,,702075.9461666233,2104749.8765650745,1970
1973,,702145.6417339435,2104750.623913927,1973
1977,,702046.4582566774,2104749.7921971288,1977
1981,,701999.9878027779,2104749.659419382,1981
1986,,701966.0285057274,2104749.674060447,1986
1990,,729955.767312936,2105080.1731915623,1990
1993,,702572.7330476984,2104763.9958153013,1993
1997,,702574.3022762453,2104764.7329762876,1997
1999,,729926.0278129313,2105088.952341251,1999
2005,,729945.5959082157,2105100.554987259,2005
2010,,702108.4282387084,2104782.0868368186,2010
2014,,733571.0442838945,2105159.7738338,2014
2017,,731331.3583850196,2105135.118907133,2017
2019,,702000.4322402648,2104806.496497864,2019
2024,,733285.2776335493,2105285.7665587813,2024
2025,,729831.2183636748,2105255.5005696006,2025
2028,,729849.2242296258,2105265.252582196,2028
2034,,723793.3592386859,2105222.2409218736,2034
2035,,733443.4634304786,2105353.923238592,2035
2039,,733442.240919129,2105363.798705172,2039
2042,,733397.4135057288,2105377.5642303266,2042
2046,,710654.1028640339,2105117.815221019,2046
2048,,733438.6826480709,2105403.3960900046,2048
2051,,733438.9789062657,2105418.260260824,2051
2055,,710629.3405257025,2105139.7493960727,2055
2057,,725999.0749416013,2105351.39794733,2057
2059,,733549.9993736028,2105454.7278749924,2059
2064,,733691.1648187788,2105471.1479671504,2064
2066,,733550.0406692566,2105469.3605373185,2066
2069,,733581.1353346527,2105472.7227612995,2069
2074,,726016.400449515,2105377.934898259,2074
2075,,733550.082283555,2105484.106362529,2075
2080,,733581.7948787806,2105488.172815094,2080
2083,,733550.1324879773,2105501.8963971473,2083
2085,,733582.4576890385,2105503.6994432714,2085
2091,,733550.1682887889,2105514.58271154,2091
2094,,733583.1973272308,2105521.0258765575,2094
2097,,733464.0484041194,2105531.359552916,2097
2102,,733712.102731945,2105564.7737868875,2102
2105,,733713.5809110443,2105582.426452292,2105
2110,,733586.8914774542,2105602.9105091654,2110
2112,,702065.2385830156,2105243.0638073795,2112
2116,,733709.6501165897,2105630.7242089324,2116
2121,,727408.9526155554,2105589.279800039,2121
2123,,727356.550093451,2105631.4861097094,2123
2125,,725757.1698593871,2105627.0677583627,2125
2128,,725875.0016387913,2105631.34395035,2128
2130,,710630.5020836778,2105467.830191141,2130
2133,,727432.1791990204,2105676.688681422,2133
2134,,727396.3885271519,2105646.3729910217,2134
2137,,710545.064588754,2105479.535824705,2137
2142,,707845.4189485075,2105455.0020983666,2142
2144,,728097.9419241807,2105701.5742095243,2144
2145,,728083.9545752909,2105701.758387748,2145
2147,,702042.7465582185,2105472.855505202,2147
2151,,733520.5262655255,2105861.132990787,2151
2156,,727507.0830386543,2105812.7506245133,2156
2157,,727494.0974242196,2105819.6800487395,2157
2160,,733644.5352041598,2106023.580507595,2160
2163,,705906.904254033,2105718.4280148186,2163
2164,,705922.6235508622,2105714.1611658074,2164
2168,,705930.3762022074,2105735.0924283285,2168
2171,,705913.9964365828,2105739.684763849,2171
2176,,702067.943746128,2105725.482918456,2176
2177,,702038.3484505245,2105725.6690245625,2177
2182,,702631.3712559075,2105737.467568418,2182
2185,,701671.486964092,2105728.4196692556,2185
2188,,702654.3609779456,2105741.466183735,2188
2192,,702067.9676987091,2105745.996579949,2192
2193,,702038.5481694827,2105745.6993679777,2193
2194,,701671.2731529585,2105740.9594746493,2194
2199,,702627.4187365992,2105759.2279129196,2199
2203,,702650.5736720708,2105763.583072923,2203
2207,,710540.8515380465,2105929.7611982115,2207
2210,,710625.9421826976,2105936.0718324594,2210
2212,,704320.9791315122,2105944.207683554,2212
2215,,704299.6298314235,2105944.0372370724,2215
2221,,708054.8826729783,2106005.1419867333,2221
2226,,704321.4823261749,2105968.4874058925,2226
2229,,704298.619905873,2105968.533914773,2229
2236,,690623.1559981921,2105877.8486794215,2236
2237,,684940.9481531879,2102191.7908318844,2237
2238,,690575.3074015123,2105891.6140697636,2238
2242,,727766.9268621015,2106310.2451777495,2242
2243,,727754.2907210985,2106317.766499631,2243
2248,,690608.3405750826,2105910.159296263,2248
2252,,690632.4556919333,2105923.8653628286,2252
2255,,690596.2762276708,2105936.2187942006,2255
2256,,684940.9495506426,2102245.7303969376,2256
2260,,733744.8101260508,2106469.2044628225,2260
2261,,725273.4240678195,2106361.891399497,2261
2262,,725425.0195957033,2106098.02437371,2262
2266,,725303.027149202,2106369.8307304773,2266
2267,,725576.0955352398,2106063.4628985077,2267
2270,,690799.7282110816,2106018.930343669,2270
2271,,690784.7574300065,2106042.60090963,2271
2276,,710592.889576365,2106286.4132953174,2276
2279,,710572.7966837727,2106310.662126219,2279
2283,,702474.1759075614,2106366.0464731473,2283
2286,,702495.016865194,2106370.7765406724,2286
2288,,733851.3299798837,2106767.9981330354,2288
2292,,725077.8564442745,2106685.130725218,2292
2293,,733786.6679758319,2106812.222143311,2293
2295,,691288.780805798,2106341.816285329,2295
2298,,691354.351738403,2106346.6930374987,2298
2299,,725009.0495316243,2106727.839902308,2299
2302,,710588.6028073586,2106567.303254897,2302
2303,,691330.7185522056,2106373.3652777765,2303
2307,,691296.7432471784,2106414.3021950573,2307
2311,,691376.7409431592,2106419.81175668,2311
2315,,710567.2668273302,2106653.904756179,2315
2318,,691526.0248153462,2106540.3938535564,2318
2319,,691543.7570635758,2106493.329818962,2319
2321,,724835.8347378329,2106918.2704479806,2321
2324,,715421.1476468208,2106804.091697594,2324
2325,,713486.3926710985,2106718.972289961,2325
2326,,713814.0754344837,2106786.181686992,2326
2327,,733993.0464761304,2107045.2916943636,2327
2330,,734041.7694168963,2107053.7612520587,2330
2332,,724929.9603445888,2106940.6439687554,2332
2334,,702055.708926124,2106734.6594979037,2334
2335,,702023.3835511006,2106768.7792837936,2335
2338,,710619.0510114025,2106926.4968596157,2338
2342,,734202.2617558993,2107238.847389655,2342
2343,,734132.6670221599,2107248.4354110043,2343
2347,,710533.3089625717,2106979.0412134137,2347
2351,,734450.5852781056,2107232.705399599,2351
2352,,734370.4348467485,2107275.172870362,2352
2354,,734204.2433468219,2107303.5809297133,2354
2358,,734248.0525944022,2107306.796594208,2358
2361,,734175.7483592937,2107313.6715001184,2361
2365,,724749.001451545,2105794.5087632425,2365
2366,,724680.3647033148,2107190.6561671644,2366
2370,,734214.116259455,2107317.6173589695,2370
2373,,734117.3324430982,2107317.42646743,2373
2376,,734259.0387367837,2107324.2461597826,2376
2381,,734184.4913764872,2107327.0635116976,2381
2386,,734226.0989236144,2107335.956694506,2386
2389,,734133.4778554329,2107343.3298703656,2389
2393,,734196.8127287317,2107346.0334260035,2393
2398,,734235.4570323345,2107350.652926827,2398
2400,,734277.0788963598,2107352.936894577,2400
2403,,734206.6993394895,2107361.3755620364,2403
2407,,734146.682284561,2107363.282452859,2407
2412,,724680.974542154,2107239.2520788573,2412
2415,,734000.4353192757,2107388.851171363,2415
2417,,734007.0150938518,2107406.007675376,2417
2421,,733995.5984498211,2107420.8900730778,2421
2425,,734201.7060459267,2107446.4723070934,2425
2429,,711373.6706164583,2107166.396127183,2429
2430,,711392.5301097736,2107166.609235311,2430
2433,,710530.6007144627,2107166.9978798945,2433
2436,,710566.1741525268,2107167.895796381,2436
2440,,710583.429167751,2107168.3313800544,2440
2444,,710617.5661910125,2107169.193220351,2444
2450,,711391.9355843614,2107186.008929357,2450
2453,,711373.5427018376,2107186.022891933,2453
2458,,734315.0069995024,2107473.045037968,2458
2459,,710530.641628945,2107185.950067129,2459
2461,,710566.1645080616,2107186.989022961,2461
2465,,710583.1784843338,2107187.4866848215,2465
2469,,710617.3496819055,2107188.4862873554,2469
2476,,732572.9519408742,2107564.6269387864,2476
2480,,727989.4973845956,2107540.474514801,2480
2481,,727974.857365356,2107540.5394380093,2481
2486,,734462.8947566906,2107636.738154752,2486
2489,,721721.1691926944,2107474.8247298226,2489
2491,,734408.354027101,2107674.5864208173,2491
2493,,701931.3644524593,2107286.6829570755,2493
2496,,710615.1911840941,2107380.8294330407,2496
2497,,701978.878839303,2107297.038350094,2497
2501,,702006.8948788986,2107304.0147897415,2501
2506,,701927.035328333,2107304.2368288767,2506
2510,,701975.3016101955,2107311.6934643835,2510
2513,,702057.2084225749,2107316.7395558264,2513
2518,,702003.4806607765,2107319.7816550527,2518
2521,,710529.1377428565,2107420.4844872262,2521
2524,,702050.0690619162,2107337.424766779,2524
2528,,734532.9524732201,2107743.7462184187,2528
2530,,734532.9542706107,2107816.604582956,2530
2531,,715407.6262710701,2107608.6601730604,2531
2533,,734532.9558591051,2107882.3607189786,2533
2535,,702497.7672245543,2107534.912479559,2535
2539,,702519.0612222697,2107541.86509379,2539
2544,,702484.2716182178,2107554.0674785655,2544
2548,,702507.2573206453,2107565.262645725,2548
2551,,734513.4343900775,2107954.6709808726,2551
2555,,721416.607585565,2107806.5262396894,2555
2557,,734532.958614714,2107997.2821425907,2557
2560,,708036.9969114095,2107678.881416263,2560
2562,,710579.5587505054,2107708.885716835,2562
2565,,710560.665050423,2107744.4369456973,2565
2570,,733785.7101657011,2108051.2605817113,2570
2571,,722925.9371500054,2106402.336398268,2571
2572,,721771.8871627015,2107934.557316009,2572
2573,,722637.8255331477,2107940.3034380246,2573
2575,,724158.8379487612,2107983.6068764403,2575
2577,,724189.4870139672,2107992.9251184314,2577
2581,,701829.7999916729,2107744.861847881,2581
2586,,701864.4098794765,2107748.080473548,2586
2589,,704117.623793416,2107785.929525342,2589
2596,,724680.1030553698,2108026.9188060537,2596
2597,,704130.9532610087,2107797.8804815467,2597
2602,,704104.3445489556,2107799.429121714,2602
2605,,729916.4156530788,2108107.6122848094,2605
2608,,729941.3891506746,2108108.0413295683,2608
2612,,704116.9269133843,2107811.0394739714,2612
2618,,730062.0240599455,2108134.3956429847,2618
2619,,731124.4590419789,2108142.3735737037,2619
2621,,729915.6474973581,2108133.1416160353,2621
2623,,729940.8098936722,2108133.4733187985,2623
2629,,729751.4681228342,2108132.764296077,2629
2633,,702345.6441094093,2107831.067609962,2633
2636,,702362.9163680115,2107838.5214532204,2636
2638,,728020.0384398096,2108144.7779537924,2638
2641,,728005.5851921892,2108147.15193107,2641
2646,,733683.7326198226,2108227.999557497,2646
2649,,726025.7055909636,2108102.507771168,2649
2651,,708345.3814070162,2107927.684712697,2651
2652,,708297.1558053539,2107887.1443700753,2652
2653,,708291.9837383365,2107867.670024693,2653
2655,,708029.0614125008,2107950.0064361244,2655
2657,,708045.8554146885,2107950.1905191448,2657
2663,,706035.4378753831,2107929.798783507,2663
2665,,706055.8909445689,2107930.018840736,2665
2671,,715410.162933783,2108046.755789103,2671
2674,,708045.9277443229,2107969.2649605833,2674
2677,,708029.036387678,2107969.4125056043,2677
2682,,706055.9755605751,2107948.317169722,2682
2683,,706035.6151619416,2107948.2090071514,2683
2690,,710616.5449176426,2108003.5239294358,2690
2692,,710578.2263880852,2108003.9027166106,2692
2695,,710559.1011981373,2108004.091829112,2695
2699,,710527.7507920236,2108004.4019065313,2699
2703,,710436.5284448535,2108016.830734145,2703
2706,,710616.3350469763,2108020.554818984,2706
2710,,710578.1268800916,2108020.424975356,2710
2713,,710559.1077361511,2108020.3603974115,2713
2717,,710528.4456306887,2108020.256363999,2717
2725,,734481.3740619544,2108336.728523139,2725
2728,,734532.966811204,2108344.2116233055,2728
2729,,734532.9670445494,2108355.37824071,2729
2736,,720992.4914343846,2108267.646996606,2736
2738,,728057.3982247879,2108361.8544717953,2738
2739,,728042.9975870765,2108364.5284673385,2739
2743,,710560.2689466529,2108213.058278423,2743
2746,,723947.8771037615,2108402.2690876685,2746
2747,,724131.3900871803,2108165.5988125764,2747
2749,,723913.3497239712,2108402.0567312,2749
2750,,724002.5094516658,2108169.299416052,2750
2754,,728077.3873885483,2108479.342497118,2754
2755,,708036.1347435522,2108254.0427679606,2755
2759,,713748.3933423418,2108361.22890863,2759
2760,,713587.7188069341,2107592.654024152,2760
2761,,728074.8489106061,2108554.818689633,2761
2766,,721150.0010306623,2108489.553485997,2766
2768,,710576.9193019352,2108384.0768688023,2768
2770,,721191.0400909323,2108514.920636371,2770
2772,,721160.1651680346,2108523.7121438365,2772
2774,,721163.5917518756,2108525.096042061,2774
2777,,721145.9883109345,2108525.93319864,2777
2782,,721172.5827070365,2108540.188484907,2782
2785,,721138.4744420251,2108541.809680015,2785
2788,,721166.4749509626,2108553.121435698,2788
2789,,721149.0548437895,2108555.8460446894,2789
2791,,721150.0646385568,2108556.1357080527,2791
2795,,721114.7906616508,2108569.3976530116,2795
2799,,732442.7681353549,2108718.7204345446,2799
2802,,701658.9642715063,2108559.345958665,2802
2803,,701632.763027113,2108559.851919651,2803
2805,,710534.4584416253,2108680.529664088,2805
2810,,728146.5486305633,2108897.3439994752,2810
2812,,733674.9018483921,2108971.066880781,2812
2813,,728131.9416608298,2108900.07072323,2813
2817,,732444.862210053,2108962.2667959556,2817
2820,,732465.4769727464,2108962.920844909,2820
2826,,710606.0944932534,2108819.3184742723,2826
2830,,723582.4250731845,2109029.795280505,2830
2831,,723547.8739942606,2109030.903517006,2831
2834,,734532.9862129843,2109236.5480230693,2834
2835,,734532.986345818,2109244.85811224,2835
2838,,702298.891807443,2108890.1069076713,2838
2839,,702281.3302181645,2108894.4379378706,2839
2844,,702298.70673619,2108907.9365064744,2844
2845,,702280.9752228387,2108909.6598727424,2845
2849,,718758.4349353152,2108995.757274354,2849
2850,,719408.6109139584,2109176.3878811654,2850
2851,,719953.5450196418,2109183.4159013275,2851
2852,,720150.3540088339,2109186.0683858134,2852
2856,,729905.2255168124,2109316.0137049146,2856
2857,,729881.0632617534,2109316.2053613905,2857
2863,,731373.4422034234,2109339.8127645366,2863
2867,,729877.0492733014,2109335.2931471895,2867
2869,,729903.0282517278,2109336.0791617706,2869
2873,,723371.6165329975,2109252.4825906307,2873
2875,,731373.304020656,2109360.0273545645,2875
